name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,432,213464578,,,,,unclassified,0,-76.533785,42.436067,,,
,433,5483045343,,,,,unclassified,0,-76.5339622,42.4391856,,,
,434,213464609,,,,,primary,0,-76.5342835,42.4483754,,,
,435,213464808,,,,,residential,0,-76.46783,42.428118,,,
,436,213464819,,436,,,residential,2,-76.4652109,42.4285307,,,
,437,213464823,,,,,unclassified,0,-76.503908,42.450638,,,
,438,213464834,,,,,tertiary,0,-76.502948,42.451141,,,
,439,213465405,,,,,residential,0,-76.47595,42.477596,,,
,440,213466277,,,,,residential,0,-76.4894791,42.487258,,,
,441,213466284,,,,,tertiary,0,-76.4881402,42.4874068,,,
,442,213466289,,,,,tertiary,0,-76.499272,42.444939,,,
,443,213466291,,,,,unclassified,0,-76.498162,42.444972,,,
,444,213462759,,,,,unclassified,0,-76.497088,42.445004,,,
,445,213466295,,,,,unclassified,0,-76.495914,42.445037,,,
,446,213466297,,,,,unclassified,0,-76.494687,42.445076,,,
,447,213466304,,,,,tertiary,0,-76.4945726,42.442728,,,
,448,10077606285,,,,,tertiary,0,-76.4945361,42.4431682,,,
,449,213466463,,,,,unclassified,0,-76.474709,42.433222,,,
,450,213466541,,,,,tertiary,0,-76.4851836,42.4403088,,,
,451,213466544,,,,,tertiary,0,-76.4874087,42.4402563,,,
,452,213466733,,,,,residential,0,-76.486301,42.453182,,,
,453,213466789,,,,,tertiary,0,-76.4847099,42.453558,,,
,454,213466912,,,,,primary,0,-76.526508,42.448776,,,
,455,213466945,,,,,primary,0,-76.5248068,42.4519023,,,
,456,213466968,,,,,primary,0,-76.5232726,42.4523899,,,
,457,213467183,,,,,residential,0,-76.4929271,42.4660986,,,
,458,213467197,,,,,tertiary,0,-76.493566,42.466159,,,
,459,213437126,,,,,tertiary,0,-76.479485,42.4411168,,,
,460,213467242,,460,,,residential,2,-76.4794638,42.4405404,,,
,461,213467250,,,,,residential,0,-76.4929718,42.4769757,,,
,462,213467296,,,,,residential,0,-76.490671,42.478543,,,
,463,213467298,,,,,residential,0,-76.490646,42.4795816,,,
,464,1234923898,,,,,tertiary,0,-76.4819513,42.4513458,,,
,465,213441844,,,,,tertiary,0,-76.4820788,42.451298,,,
,466,6342326019,,,,,tertiary,0,-76.4771472,42.4567178,,,
,467,213467710,,,,,tertiary,0,-76.4750477,42.4567506,,,
,468,213449630,,,,,tertiary,0,-76.4741523,42.456839,,,
,469,213467801,,,,,residential,0,-76.500436,42.480982,,,
,470,213467818,,470,,,residential,2,-76.4998089,42.4801443,,,
,471,213467860,,,,,unclassified,0,-76.4996902,42.4216416,,,
,472,213443724,,,,,secondary,0,-76.501015,42.421826,,,
,473,213443721,,,,,secondary,0,-76.501055,42.421704,,,
,474,213467870,,,,,unclassified,0,-76.4997312,42.4214246,,,
,475,213468035,,,,,unclassified,0,-76.525213,42.436267,,,
,476,213468041,,,,,residential,0,-76.5252806,42.4357068,,,
,477,213468131,,,,,tertiary,0,-76.497182,42.456323,,,
,478,1240450316,,,,,tertiary,0,-76.4970271,42.4574604,,,
,479,213468188,,,,,tertiary,0,-76.4972813,42.4607719,,,
,480,12522698535,,,,,tertiary,0,-76.4980604,42.4622088,,,
,481,213468202,,,,,tertiary,0,-76.4981441,42.4623678,,,
,482,213432696,,,,,unclassified,0,-76.5159684,42.4363454,,,
,483,213468791,,483,,,unclassified,2,-76.5178954,42.4332693,,,
,484,213468801,,,,,residential,0,-76.492124,42.466646,,,
,485,213468812,,,,,residential,0,-76.49243,42.466791,,,
,486,213468853,,,,,tertiary,0,-76.495559,42.46956,,,
,487,213468869,,,,,residential,0,-76.492502,42.466569,,,
,488,213468878,,,,,unclassified,0,-76.54796,42.459953,,,
,489,213468912,,,,,tertiary,0,-76.547724,42.467421,,,
,490,4723135128,,,,,tertiary,0,-76.4505853,42.4792312,,,
,491,213469024,,,,,residential,0,-76.443066,42.4504971,,,
,492,213469063,,492,,,residential,2,-76.444347,42.451746,,,
,493,213469227,,,,,residential,0,-76.4813613,42.4049037,,,
,494,213469268,,,,,residential,0,-76.482673,42.4078,,,
,495,2982081690,,,,,tertiary,0,-76.4501976,42.4706745,,,
,496,213469536,,496,,,residential,2,-76.447056,42.470975,,,
,497,213441419,,,,,tertiary,0,-76.4841524,42.4664545,,,
,498,213469546,,,,,residential,0,-76.4842998,42.4664524,,,
,499,213469627,,,,,unclassified,0,-76.499826,42.453442,,,
,500,213469826,,,,,residential,0,-76.4708907,42.4304601,,,
,501,213470027,,,,,residential,0,-76.4598798,42.4739769,,,
,502,213470032,,,,,residential,0,-76.446728,42.4199462,,,
,503,213470038,,,,,residential,0,-76.4467916,42.4208877,,,
,504,213470059,,504,,,residential,2,-76.446806,42.4211731,,,
,505,213470179,,,,,residential,0,-76.5094891,42.4887009,,,
,506,213470191,,,,,residential,0,-76.5070155,42.4882606,,,
,507,213470213,,,,,tertiary,0,-76.505101,42.4882036,,,
,508,213470257,,508,,,residential,2,-76.5204089,42.4516764,,,
,509,213470299,,,,,residential,0,-76.5218511,42.4529296,,,
,510,213470593,,,,,unclassified,0,-76.553748,42.43542,,,
,511,213470747,,,,,unclassified,0,-76.537503,42.435954,,,
,512,213470766,,,,,unclassified,0,-76.526035,42.436242,,,
,513,213472328,,,,,residential,0,-76.4942902,42.4820867,,,
,514,213472329,,,,,residential,0,-76.494436,42.4831545,,,
,515,213472412,,,,,tertiary,0,-76.508602,42.4443176,,,
,516,213469000,,,,,tertiary,0,-76.506886,42.444376,,,
,517,213472420,,,,,tertiary,0,-76.506455,42.4443957,,,
,518,213411306,,,,,residential,0,-76.53887,42.467045,,,
,519,213472459,,,,,residential,0,-76.539465,42.466501,,,
,520,213472558,,,,,residential,0,-76.540724,42.473811,,,
,521,213425499,,,,,residential,0,-76.5390934,42.4684367,,,
,522,213437452,,,,,tertiary,0,-76.476403,42.437793,,,
,523,213472724,,,,,residential,0,-76.476443,42.4389304,,,
,524,213472727,,,,,residential,0,-76.476478,42.439867,,,
,525,213472895,,,,,unclassified,0,-76.526182,42.439438,,,
,526,3641519691,,526,,,unclassified,2,-76.4837921,42.4247446,,,
,527,213473267,,,,,unclassified,0,-76.4847899,42.4261544,,,
,528,213473403,,,,,residential,0,-76.486007,42.404389,,,
,529,213473442,,,,,residential,0,-76.485124,42.4025,,,
,530,213473500,,530,,,residential,2,-76.485228,42.399855,,,
,531,213473671,,,,,residential,0,-76.474971,42.485969,,,
,532,213473681,,,,,residential,0,-76.47496,42.486446,,,
,533,213473689,,,,,primary,0,-76.5305969,42.4484661,,,
,534,213473697,,,,,residential,0,-76.5305914,42.4495187,,,
,535,213473702,,,,,residential,0,-76.5286186,42.4500909,,,
,536,213473705,,,,,residential,0,-76.5285917,42.4495993,,,
,537,213473792,,,,,residential,0,-76.4908233,42.4420811,,,
,538,213473796,,,,,residential,0,-76.490505,42.442086,,,
,539,213473799,,,,,tertiary,0,-76.489848,42.442104,,,
,540,213473804,,,,,tertiary,0,-76.490795,42.441542,,,
,541,213473820,,,,,residential,0,-76.4911127,42.471522,,,
,542,213473823,,,,,residential,0,-76.491483,42.4726274,,,
,543,213473861,,,,,residential,0,-76.4951108,42.4769818,,,
,544,213473875,,,,,residential,0,-76.496784,42.476694,,,
,545,213474064,,545,,,residential,2,-76.4964442,42.4620672,,,
,546,213474360,,,,,tertiary,0,-76.461087,42.405151,,,
,547,213474254,,,,,tertiary,0,-76.4555735,42.409924,,,
,548,213474458,,,,,tertiary,0,-76.4507797,42.4134925,,,
,549,213474552,,549,,,residential,2,-76.4498719,42.4151657,,,
,550,10268662953,,550,,,unclassified,2,-76.4967223,42.4336105,,,
,551,213475265,,,,,unclassified,0,-76.496703,42.434792,,,
,552,213475268,,,,,unclassified,0,-76.496735,42.435634,,,
,553,213475270,,,,,unclassified,0,-76.49674,42.435746,,,
,554,213443111,,,,,unclassified,0,-76.496779,42.436619,,,
,555,213472432,,,,,tertiary,0,-76.502172,42.44451,,,
,556,213476600,,,,,unclassified,0,-76.502602,42.445044,,,
,557,213469012,,,,,unclassified,0,-76.503336,42.445953,,,
,558,213476603,,,,,unclassified,0,-76.504085,42.44688,,,
,559,213476606,,,,,unclassified,0,-76.504829,42.447802,,,
,560,213442098,,,,,trunk,0,-76.4935352,42.4394205,,,
,561,213477376,,,,,trunk,0,-76.4942291,42.4399316,,,
,562,213440807,,,,,trunk,0,-76.4943731,42.4391908,,,
,563,213442100,,,,,tertiary,0,-76.4942465,42.439492,,,
,564,213477475,,,,,unclassified,0,-76.4412094,42.422197,,,
,565,213477479,,565,,,residential,2,-76.4415125,42.4234878,,,
,566,213478290,,,,,unclassified,0,-76.497539,42.434786,,,
,567,213478264,,,,,unclassified,0,-76.498779,42.4333568,,,
,568,7579074951,,,,,residential,0,-76.4890006,42.4376622,,,
,569,213442072,,,,,trunk,0,-76.489227,42.439072,,,
,570,213442067,,,,,trunk,0,-76.4874359,42.4380508,,,
,571,213478502,,,,,tertiary,0,-76.4873791,42.4395354,,,
,572,213478504,,,,,tertiary,0,-76.487425,42.440726,,,
,573,213478507,,,,,tertiary,0,-76.487467,42.441639,,,
,574,213432562,,,,,secondary,0,-76.4982644,42.4281284,,,
,575,213479284,,,,,tertiary,0,-76.499491,42.448368,,,
,576,213479644,,,,,tertiary,0,-76.4873033,42.4861586,,,
,577,4896174259,,,,,tertiary,0,-76.4868685,42.4862237,,,
,578,213462792,,,,,tertiary,0,-76.497498,42.451329,,,
,579,213479704,,,,,unclassified,0,-76.4962966,42.4513845,,,
,580,213466336,,,,,unclassified,0,-76.4950912,42.4514234,,,
,581,213479979,,,,,tertiary,0,-76.553705,42.490809,,,
,582,213480037,,,,,secondary,0,-76.539539,42.491099,,,
,583,213480047,,,,,unclassified,0,-76.5002441,42.4460553,,,
,584,213435489,,,,,unclassified,0,-76.5034189,42.4516044,,,
,585,213480101,,,,,unclassified,0,-76.5043753,42.4512482,,,
,586,3605588216,,586,,,unclassified,2,-76.5094283,42.4524373,,,
,587,213508010,,,,,residential,0,-76.503372,42.4036666,,,
,588,213480664,,588,,,residential,2,-76.503341,42.404584,,,
,589,213472910,,,,,residential,0,-76.5261975,42.4412328,,,
,590,213480758,,,,,residential,0,-76.525166,42.44145,,,
,591,213480775,,,,,residential,0,-76.524068,42.441852,,,
,592,213480840,,,,,residential,0,-76.520639,42.440695,,,
,593,213472913,,,,,residential,0,-76.526236,42.441843,,,
,594,213480854,,594,,,residential,2,-76.526224,42.442089,,,
,595,213480883,,,,,residential,0,-76.490738,42.436194,,,
,596,213480892,,596,,,residential,2,-76.49121,42.437354,,,
,597,213481170,,,,,residential,0,-76.480423,42.463686,,,
,598,213481187,,598,,,residential,2,-76.480708,42.465245,,,
,599,213481574,,,,,residential,0,-76.4551507,42.4208537,,,
,600,213481597,,600,,,residential,2,-76.4507932,42.4206665,,,
,601,213481640,,,,,residential,0,-76.513075,42.435901,,,
,602,213481643,,,,,residential,0,-76.513131,42.435824,,,
,603,213481650,,,,,residential,0,-76.513399,42.435325,,,
,604,213481675,,,,,residential,0,-76.513376,42.435149,,,
,605,213481676,,,,,residential,0,-76.513258,42.43529,,,
,606,213481682,,,,,residential,0,-76.513062,42.435743,,,
,607,213481900,,,,,residential,0,-76.498105,42.466873,,,
,608,213482023,,,,,residential,0,-76.486514,42.459897,,,
,609,213482049,,,,,residential,0,-76.486436,42.4626,,,
,610,837158246,,,,,residential,0,-76.4867826,42.4653312,,,
,611,213482128,,,,,residential,0,-76.486846,42.459294,,,
,612,213482163,,,,,tertiary,0,-76.470779,42.449181,,,
,613,213482174,,,,,residential,0,-76.470365,42.449105,,,
,614,213482185,,,,,residential,0,-76.4650694,42.4500443,,,
,615,213482285,,,,,residential,0,-76.470537,42.449013,,,
,616,213482829,,,,,tertiary,0,-76.471197,42.45058,,,
,617,213482840,,,,,tertiary,0,-76.4730057,42.4507848,,,
,618,213483185,,,,,tertiary,0,-76.494401,42.441441,,,
,619,213483452,,,,,unclassified,0,-76.4973955,42.4241219,,,
,620,5954567445,,,,,unclassified,0,-76.4983013,42.4225524,,,
,621,5954567444,,,,,unclassified,0,-76.4984716,42.4224922,,,
,622,5954567447,,,,,unclassified,0,-76.4996362,42.4216545,,,
,623,213483536,,,,,unclassified,0,-76.4994559,42.4216185,,,
,624,5954567443,,,,,residential,0,-76.4984592,42.4223614,,,
,625,5954567446,,,,,residential,0,-76.4981964,42.4224529,,,
,626,213483721,,,,,unclassified,0,-76.4996266,42.4213827,,,
,627,213478606,,,,,tertiary,0,-76.488603,42.426527,,,
,628,213437173,,,,,tertiary,0,-76.484223,42.441637,,,
,629,213483870,,,,,residential,0,-76.484155,42.439336,,,
,630,213484943,,,,,tertiary,0,-76.4696852,42.4453111,,,
,631,1319459475,,,,,primary,0,-76.4687081,42.4438481,,,
,632,213485036,,,,,residential,0,-76.4839116,42.4064742,,,
,633,213485070,,633,,,residential,2,-76.4850885,42.4082125,,,
,634,213422449,,,,,primary,0,-76.500444,42.4625438,,,
,635,213485629,,,,,residential,0,-76.4849032,42.4622897,,,
,636,213441396,,,,,tertiary,0,-76.4835345,42.4630738,,,
,637,213485787,,,,,residential,0,-76.4886236,42.4821788,,,
,638,829661053,,,,,residential,0,-76.487149,42.482397,,,
,639,213468213,,,,,primary,0,-76.4990239,42.463958,,,
,640,213422490,,,,,primary,0,-76.5002667,42.4627108,,,
,641,213485878,,,,,tertiary,0,-76.498382,42.4484,,,
,642,213462774,,,,,tertiary,0,-76.497305,42.448432,,,
,643,213485887,,,,,tertiary,0,-76.496105,42.448466,,,
,644,213485895,,,,,tertiary,0,-76.468312,42.45313,,,
,645,213485925,,645,,,residential,2,-76.4672202,42.452324,,,
,646,213486004,,646,,,residential,2,-76.5210952,42.4489627,,,
,647,213486010,,,,,residential,0,-76.5219119,42.4502742,,,
,648,213486025,,648,,,residential,2,-76.522706,42.451276,,,
,649,213486349,,,,,tertiary,0,-76.4746343,42.4412832,,,
,650,5216420284,,,,,tertiary,0,-76.4668086,42.4399506,,,
,651,213486666,,,,,residential,0,-76.479963,42.453755,,,
,652,213486669,,,,,residential,0,-76.48005,42.453699,,,
,653,213486711,,,,,tertiary,0,-76.4808966,42.4532567,,,
,654,213486911,,,,,unclassified,0,-76.4877452,42.4423286,,,
,655,213486843,,,,,unclassified,0,-76.488737,42.4423039,,,
,656,213466341,,,,,tertiary,0,-76.4951261,42.4521484,,,
,657,213486947,,,,,tertiary,0,-76.496346,42.452101,,,
,658,213486967,,,,,residential,0,-76.4754094,42.4715246,,,
,659,213486982,,,,,residential,0,-76.475455,42.470207,,,
,660,213486991,,660,,,residential,2,-76.47546,42.469811,,,
,661,213454697,,,,,primary,0,-76.530478,42.418406,,,
,662,213487362,,662,,,residential,2,-76.532674,42.418318,,,
,663,213487370,,,,,tertiary,0,-76.4659269,42.4509467,,,
,664,213487379,,,,,tertiary,0,-76.4662372,42.4511666,,,
,665,213436730,,,,,primary,0,-76.4446506,42.4530566,,,
,666,9491355102,,,,,tertiary,0,-76.4593001,42.4530299,,,
,667,213487824,,667,,,residential,2,-76.523653,42.434549,,,
,668,6325413915,,,,,residential,0,-76.5221787,42.4360572,,,
,669,213488101,,,,,primary,0,-76.525051,42.457653,,,
,670,213488137,,670,,,residential,2,-76.5262796,42.4597848,,,
,671,213428451,,,,,residential,0,-76.5188608,42.444305,,,
,672,213467056,,,,,primary,0,-76.516845,42.4444894,,,
,673,213488770,,,,,residential,0,-76.4403277,42.4531873,,,
,674,5271018208,,,,,residential,0,-76.4426581,42.4530224,,,
,675,213487526,,,,,tertiary,0,-76.472018,42.452736,,,
,676,213487509,,,,,tertiary,0,-76.4708989,42.4530086,,,
,677,213489152,,677,,,residential,2,-76.4737796,42.4866218,,,
,678,213489160,,,,,residential,0,-76.488124,42.457211,,,
,679,213489231,,,,,residential,0,-76.48911,42.459247,,,
,680,213489310,,,,,residential,0,-76.489568,42.461375,,,
,681,213490699,,,,,tertiary,0,-76.4764562,42.4432221,,,
,682,213490989,,,,,residential,0,-76.4876269,42.4861153,,,
,683,213490978,,,,,residential,0,-76.4886723,42.4859649,,,
,684,213490966,,,,,residential,0,-76.4891536,42.4859236,,,
,685,213491341,,685,,,unclassified,2,-76.5099712,42.4482609,,,
,686,213425591,,,,,unclassified,0,-76.507855,42.4495712,,,
,687,213491421,,687,,,unclassified,2,-76.5105321,42.4471763,,,
,688,213491507,,,,,unclassified,0,-76.5185565,42.4195809,,,
,689,213460313,,,,,trunk,0,-76.5194357,42.420113,,,
,690,12351021985,,,,,tertiary,0,-76.5078982,42.4392688,,,
,691,5297489447,,,,,tertiary,0,-76.5060341,42.4393269,,,
,692,213492177,,,,,unclassified,0,-76.5033549,42.4484754,,,
,693,213492164,,,,,unclassified,0,-76.503769,42.449551,,,
,694,213443164,,,,,unclassified,0,-76.500814,42.4494943,,,
,695,213492365,,,,,unclassified,0,-76.499563,42.449519,,,
,696,213492396,,,,,tertiary,0,-76.4852913,42.442484,,,
,697,213437176,,,,,tertiary,0,-76.4852496,42.4416168,,,
,698,213435793,,,,,unclassified,0,-76.508095,42.433747,,,
,699,213492437,,,,,unclassified,0,-76.505841,42.433803,,,
,700,213468628,,,,,tertiary,0,-76.499106,42.441312,,,
,701,213462740,,,,,tertiary,0,-76.4968947,42.4413758,,,
,702,213492568,,,,,tertiary,0,-76.4957286,42.4414065,,,
,703,213492571,,,,,tertiary,0,-76.494234,42.441448,,,
,704,213492574,,,,,tertiary,0,-76.49353,42.44147,,,
,705,213492580,,,,,tertiary,0,-76.492834,42.441489,,,
,706,213492583,,,,,tertiary,0,-76.492042,42.441508,,,
,707,213492586,,,,,tertiary,0,-76.491437,42.441525,,,
,708,213492589,,,,,tertiary,0,-76.489815,42.441573,,,
,709,213437442,,,,,tertiary,0,-76.4752494,42.4377825,,,
,710,213492674,,,,,residential,0,-76.475295,42.4389561,,,
,711,213492677,,,,,residential,0,-76.4753408,42.4398961,,,
,712,213492748,,,,,unclassified,0,-76.523882,42.439495,,,
,713,213441381,,,,,tertiary,0,-76.4829618,42.4617711,,,
,714,213492795,,,,,residential,0,-76.484325,42.462001,,,
,715,213492840,,,,,residential,0,-76.488817,42.461741,,,
,716,213492848,,,,,residential,0,-76.476301,42.48597,,,
,717,829673626,,,,,residential,0,-76.4706311,42.486102,,,
,718,213492944,,,,,tertiary,0,-76.4806353,42.4323292,,,
,719,213469590,,,,,residential,0,-76.480172,42.432773,,,
,720,213493837,,,,,tertiary,0,-76.4774809,42.4360835,,,
,721,213493839,,,,,residential,0,-76.4786088,42.4363055,,,
,722,213493943,,,,,tertiary,0,-76.510712,42.442259,,,
,723,213493951,,,,,tertiary,0,-76.508504,42.442323,,,
,724,5251042738,,,,,tertiary,0,-76.5067843,42.4423721,,,
,725,4849811302,,,,,tertiary,0,-76.5044314,42.4424391,,,
,726,10232014255,,726,,,unclassified,2,-76.5136395,42.4020685,,,
,727,213494024,,,,,unclassified,0,-76.5110306,42.4026424,,,
,728,213494284,,728,,,residential,2,-76.4905886,42.4859207,,,
,729,213448302,,,,,tertiary,0,-76.49016,42.465246,,,
,730,213494726,,,,,residential,0,-76.4910999,42.4661888,,,
,731,213494740,,,,,residential,0,-76.4935244,42.4707015,,,
,732,213494745,,,,,residential,0,-76.4940699,42.471463,,,
,733,213494774,,,,,residential,0,-76.4945201,42.4727039,,,
,734,213494780,,,,,residential,0,-76.4944502,42.4731076,,,
,735,213494802,,,,,residential,0,-76.4953212,42.4781262,,,
,736,213410362,,,,,secondary,0,-76.503795,42.436725,,,
,737,213494975,,,,,secondary,0,-76.505999,42.436656,,,
,738,213494967,,,,,secondary,0,-76.5078235,42.4365785,,,
,739,1315762595,,,,,trunk,0,-76.5082048,42.4363792,,,
,740,213495023,,740,,,residential,2,-76.523584,42.4487307,,,
,741,213495076,,,,,residential,0,-76.5223178,42.449879,,,
,742,213467533,,,,,tertiary,0,-76.4811257,42.4531237,,,
,743,213441271,,,,,tertiary,0,-76.4814895,42.4545321,,,
,744,213496166,,744,,,residential,2,-76.484564,42.41851,,,
,745,213496236,,745,,,residential,2,-76.470753,42.433597,,,
,746,213496246,,,,,primary,0,-76.479753,42.439033,,,
,747,213496248,,,,,residential,0,-76.479975,42.439012,,,
,748,213496259,,,,,residential,0,-76.480983,42.439152,,,
,749,213496273,,,,,residential,0,-76.483105,42.440543,,,
,750,213496274,,,,,residential,0,-76.483291,42.440667,,,
,751,213437162,,,,,tertiary,0,-76.48364,42.441554,,,
,752,213496323,,,,,unclassified,0,-76.5244434,42.443836,,,
,753,213496350,,,,,unclassified,0,-76.525506,42.445687,,,
,754,213496471,,,,,residential,0,-76.473999,42.43451,,,
,755,213496474,,,,,residential,0,-76.474015,42.434636,,,
,756,213437175,,,,,tertiary,0,-76.484507,42.441633,,,
,757,213496544,,757,,,residential,2,-76.484526,42.442051,,,
,758,213496578,,,,,residential,0,-76.46472,42.424227,,,
,759,213496609,,,,,residential,0,-76.465928,42.424325,,,
,760,213496631,,,,,residential,0,-76.466703,42.423549,,,
,761,213496639,,,,,residential,0,-76.466791,42.423399,,,
,762,213496669,,,,,trunk,0,-76.464231,42.42427,,,
,763,213454725,,,,,primary,0,-76.5291659,42.4224372,,,
,764,213496822,,,,,tertiary,0,-76.534848,42.422292,,,
,765,213496843,,,,,tertiary,0,-76.537816,42.42245,,,
,766,213497312,,766,,,tertiary,2,-76.609827,42.422015,,,
,767,213497622,,767,,,residential,2,-76.523071,42.434107,,,
,768,213494904,,,,,residential,0,-76.488747,42.461512,,,
,769,213448264,,,,,tertiary,0,-76.490916,42.461704,,,
,770,213498554,,,,,residential,0,-76.4416921,42.4508487,,,
,771,213534810,,,,,residential,0,-76.440388,42.45144,,,
,772,213498591,,772,,,residential,2,-76.4405866,42.4522207,,,
,773,213498711,,,,,residential,0,-76.470852,42.402544,,,
,774,213498728,,774,,,residential,2,-76.473177,42.402456,,,
,775,213498738,,,,,unclassified,0,-76.4945497,42.4313951,,,
,776,213498762,,776,,,residential,2,-76.4932657,42.4318718,,,
,777,213410370,,,,,tertiary,0,-76.503926,42.439389,,,
,778,213437679,,,,,tertiary,0,-76.503969,42.440249,,,
,779,213468624,,,,,tertiary,0,-76.504016,42.441162,,,
,780,213493964,,,,,tertiary,0,-76.504082,42.442449,,,
,781,213499130,,,,,tertiary,0,-76.5041317,42.4433624,,,
,782,213472424,,,,,tertiary,0,-76.504187,42.444452,,,
,783,213499244,,,,,residential,0,-76.5086337,42.490278,,,
,784,213499275,,,,,unclassified,0,-76.4911928,42.4313863,,,
,785,213499312,,,,,unclassified,0,-76.488881,42.4318882,,,
,786,213495910,,,,,residential,0,-76.4845951,42.4540269,,,
,787,213499695,,,,,residential,0,-76.485381,42.45504,,,
,788,213499721,,,,,tertiary,0,-76.477627,42.4398422,,,
,789,213500079,,,,,tertiary,0,-76.507239,42.445488,,,
,790,213491392,,,,,tertiary,0,-76.505128,42.446421,,,
,791,11079293957,,,,,residential,0,-76.4838734,42.4042504,,,
,792,213500138,,,,,residential,0,-76.4839942,42.4044718,,,
,793,213500344,,793,,,residential,2,-76.5251041,42.4404896,,,
,794,213500383,,,,,residential,0,-76.525777,42.443774,,,
,795,213500416,,,,,residential,0,-76.4587409,42.4703515,,,
,796,213500555,,,,,residential,0,-76.481597,42.440522,,,
,797,213500818,,797,,,residential,2,-76.537582,42.437691,,,
,798,213460274,,,,,trunk,0,-76.525022,42.417052,,,
,799,213500912,,,,,unclassified,0,-76.523469,42.414753,,,
,800,11296427191,,,,,residential,0,-76.4887965,42.4861948,,,
,801,213500981,,801,,,tertiary,2,-76.470788,42.38724,,,
,802,213501039,,,,,tertiary,0,-76.477725,42.403199,,,
,803,213501043,,,,,tertiary,0,-76.477774,42.404711,,,
,804,213478648,,,,,tertiary,0,-76.478113,42.415766,,,
,805,213501166,,,,,residential,0,-76.490462,42.458491,,,
,806,213501169,,,,,residential,0,-76.4912325,42.4583058,,,
,807,213501171,,,,,residential,0,-76.4917807,42.45819,,,
,808,213458755,,,,,tertiary,0,-76.491701,42.433759,,,
,809,213502148,,,,,tertiary,0,-76.491376,42.450347,,,
,810,213450733,,,,,unclassified,0,-76.487498,42.442333,,,
,811,213502226,,,,,tertiary,0,-76.4898634,42.4422819,,,
,812,213502231,,,,,primary,0,-76.5472785,42.4714114,,,
,813,213502266,,,,,tertiary,0,-76.5462121,42.4735983,,,
,814,213502272,,,,,tertiary,0,-76.546762,42.474891,,,
,815,213502275,,,,,tertiary,0,-76.547412,42.47635,,,
,816,213502294,,,,,tertiary,0,-76.548457,42.478731,,,
,817,213432830,,817,,,tertiary,2,-76.570261,42.511589,,,
,818,213502412,,,,,residential,0,-76.47906,42.477559,,,
,819,213502458,,,,,residential,0,-76.480464,42.474803,,,
,820,213429518,,,,,tertiary,0,-76.468528,42.456728,,,
,821,213448477,,,,,tertiary,0,-76.4660434,42.4671184,,,
,822,213503260,,822,,,residential,2,-76.4776161,42.4776421,,,
,823,213503264,,,,,residential,0,-76.4921851,42.4708397,,,
,824,213482074,,,,,residential,0,-76.486944,42.468893,,,
,825,213469584,,,,,residential,0,-76.486067,42.469724,,,
,826,213438175,,826,,,residential,2,-76.4920722,42.4420551,,,
,827,213442105,,,,,tertiary,0,-76.4956414,42.439648,,,
,828,6880066866,,,,,tertiary,0,-76.4956734,42.4404249,,,
,829,213486951,,,,,tertiary,0,-76.496581,42.452093,,,
,830,213503890,,,,,unclassified,0,-76.496624,42.452813,,,
,831,213504252,,,,,tertiary,0,-76.4845653,42.4332236,,,
,832,213504249,,,,,tertiary,0,-76.484143,42.433213,,,
,833,213415285,,,,,residential,0,-76.501836,42.407312,,,
,834,213504453,,,,,tertiary,0,-76.500516,42.407473,,,
,835,213478679,,,,,tertiary,0,-76.464356,42.40401,,,
,836,213504472,,,,,tertiary,0,-76.471219,42.40335,,,
,837,213504487,,,,,tertiary,0,-76.480151,42.40319,,,
,838,10989446669,,,,,tertiary,0,-76.4868013,42.4046783,,,
,839,213437673,,,,,unclassified,0,-76.500784,42.440349,,,
,840,213491918,,,,,unclassified,0,-76.500739,42.43949,,,
,841,213504941,,,,,tertiary,0,-76.4901538,42.4462105,,,
,842,213504943,,,,,residential,0,-76.491095,42.446176,,,
,843,213504945,,,,,residential,0,-76.4925929,42.4461489,,,
,844,213505023,,,,,residential,0,-76.494662,42.4730889,,,
,845,213505087,,,,,residential,0,-76.498935,42.47663,,,
,846,1326505731,,846,,,unclassified,2,-76.4619962,42.4901386,,,
,847,213461401,,,,,tertiary,0,-76.4620647,42.4875679,,,
,848,213437519,,,,,primary,0,-76.4832245,42.4375791,,,
,849,213505263,,,,,residential,0,-76.472171,42.474338,,,
,850,213505283,,850,,,residential,2,-76.4718713,42.4752756,,,
,851,213505804,,,,,tertiary,0,-76.4908122,42.450469,,,
,852,213454690,,,,,primary,0,-76.530829,42.416487,,,
,853,213506604,,,,,residential,0,-76.4402324,42.4531762,,,
,854,213436746,,,,,primary,0,-76.4402885,42.454366,,,
,855,213506888,,,,,unclassified,0,-76.5367458,42.4602534,,,
,856,213506917,,856,,,residential,2,-76.5373151,42.4576669,,,
,857,4873078893,,,,,residential,0,-76.4813203,42.4751841,,,
,858,5219884106,,,,,residential,0,-76.4704985,42.4739646,,,
,859,213437131,,,,,tertiary,0,-76.4806286,42.4410995,,,
,860,213507233,,,,,residential,0,-76.4806451,42.4416594,,,
,861,213460172,,,,,trunk,0,-76.5416122,42.4084492,,,
,862,213507379,,,,,residential,0,-76.542075,42.417511,,,
,863,213507407,,,,,residential,0,-76.540089,42.4200975,,,
,864,213507449,,,,,residential,0,-76.484773,42.461163,,,
